Reaction ID,Reaction Name,Equation,Compartment,minimalmodelnoaperture_pfba,minimalmodelnoaperture_max,minimalmodelnoaperture_min,minimalmodel_pfba,minimalmodel_max,minimalmodel_min
ACET_xc_gc_4,ACET_xc_gc_4,ACET_x_gc_4 <=> ACET_c_gc_4,xc_gc_4,0.0,NA,NA,0.0,NA,NA
K_ec_me_1,K_ec_me_1,K_e_me_1 + PROTON_e_me_1 --> K_c_me_1 + PROTON_c_me_1,ec_me_1,0.0,NA,NA,0.0,NA,NA
K_ec_me_2,K_ec_me_2,K_e_me_2 + PROTON_e_me_2 --> K_c_me_2 + PROTON_c_me_2,ec_me_2,0.0,NA,NA,0.0,NA,NA
K_ec_me_3,K_ec_me_3,K_e_me_3 + PROTON_e_me_3 --> K_c_me_3 + PROTON_c_me_3,ec_me_3,0.0,NA,NA,0.0,NA,NA
K_ec_me_4,K_ec_me_4,K_e_me_4 + PROTON_e_me_4 --> K_c_me_4 + PROTON_c_me_4,ec_me_4,0.0,NA,NA,0.0,NA,NA
K_ec_gc_1,Apoplastic Inward-Rectifying K+ Channel_1,K_e_gc_1 --> K_c_gc_1,ec_gc_1,-1.4386196660827138e-17,NA,NA,1.33721564348385e-10,NA,NA
K_ec_gc_2,Apoplastic Inward-Rectifying K+ Channel_2,K_e_gc_2 --> K_c_gc_2,ec_gc_2,1.5515856789277752e-16,NA,NA,1.7254294457402437,NA,NA
K_ec_gc_3,Apoplastic Inward-Rectifying K+ Channel_3,K_e_gc_3 --> K_c_gc_3,ec_gc_3,0.0,NA,NA,0.0,NA,NA
K_ec_gc_4,Apoplastic Inward-Rectifying K+ Channel_4,K_e_gc_4 --> K_c_gc_4,ec_gc_4,0.0,NA,NA,-7.735108171353375e-17,NA,NA
RXN_7674_p_me_1,RXN-7674:NIL_me_1,CPD_7014_p_me_1 + 0.8 PHYTYL_PYROPHOSPHATE_p_me_1 + 0.2 aPHYTYL_PYROPHOSPHATE_p_me_1 --> CHLOROPHYLL_B_p_me_1 + 0.55 PPI_p_me_1 + 0.65 PROTON_p_me_1 + 0.45 bPPI_p_me_1,p_me_1,0.0,NA,NA,0.0,NA,NA
RXN_7674_p_me_2,RXN-7674:NIL_me_2,CPD_7014_p_me_2 + 0.8 PHYTYL_PYROPHOSPHATE_p_me_2 + 0.2 aPHYTYL_PYROPHOSPHATE_p_me_2 --> CHLOROPHYLL_B_p_me_2 + 0.55 PPI_p_me_2 + 0.65 PROTON_p_me_2 + 0.45 bPPI_p_me_2,p_me_2,0.0,NA,NA,0.0,NA,NA
RXN_7674_p_me_3,RXN-7674:NIL_me_3,CPD_7014_p_me_3 + 0.8 PHYTYL_PYROPHOSPHATE_p_me_3 + 0.2 aPHYTYL_PYROPHOSPHATE_p_me_3 --> CHLOROPHYLL_B_p_me_3 + 0.55 PPI_p_me_3 + 0.65 PROTON_p_me_3 + 0.45 bPPI_p_me_3,p_me_3,0.0,NA,NA,0.0,NA,NA
RXN_7674_p_me_4,RXN-7674:NIL_me_4,CPD_7014_p_me_4 + 0.8 PHYTYL_PYROPHOSPHATE_p_me_4 + 0.2 aPHYTYL_PYROPHOSPHATE_p_me_4 --> CHLOROPHYLL_B_p_me_4 + 0.55 PPI_p_me_4 + 0.65 PROTON_p_me_4 + 0.45 bPPI_p_me_4,p_me_4,0.0,NA,NA,0.0,NA,NA
RXN_7674_p_gc_1,RXN-7674:NIL_gc_1,CPD_7014_p_gc_1 + 0.8 PHYTYL_PYROPHOSPHATE_p_gc_1 + 0.2 aPHYTYL_PYROPHOSPHATE_p_gc_1 --> CHLOROPHYLL_B_p_gc_1 + 0.55 PPI_p_gc_1 + 0.65 PROTON_p_gc_1 + 0.45 bPPI_p_gc_1,p_gc_1,0.0,NA,NA,0.0,NA,NA
RXN_7674_p_gc_2,RXN-7674:NIL_gc_2,CPD_7014_p_gc_2 + 0.8 PHYTYL_PYROPHOSPHATE_p_gc_2 + 0.2 aPHYTYL_PYROPHOSPHATE_p_gc_2 --> CHLOROPHYLL_B_p_gc_2 + 0.55 PPI_p_gc_2 + 0.65 PROTON_p_gc_2 + 0.45 bPPI_p_gc_2,p_gc_2,0.0,NA,NA,0.0,NA,NA
RXN_7674_p_gc_3,RXN-7674:NIL_gc_3,CPD_7014_p_gc_3 + 0.8 PHYTYL_PYROPHOSPHATE_p_gc_3 + 0.2 aPHYTYL_PYROPHOSPHATE_p_gc_3 --> CHLOROPHYLL_B_p_gc_3 + 0.55 PPI_p_gc_3 + 0.65 PROTON_p_gc_3 + 0.45 bPPI_p_gc_3,p_gc_3,0.0,NA,NA,0.0,NA,NA
RXN_7674_p_gc_4,RXN-7674:NIL_gc_4,CPD_7014_p_gc_4 + 0.8 PHYTYL_PYROPHOSPHATE_p_gc_4 + 0.2 aPHYTYL_PYROPHOSPHATE_p_gc_4 --> CHLOROPHYLL_B_p_gc_4 + 0.55 PPI_p_gc_4 + 0.65 PROTON_p_gc_4 + 0.45 bPPI_p_gc_4,p_gc_4,0.0,NA,NA,0.0,NA,NA
CTPSYN_RXN_p_me_1,CTPSYN-RXN:CTP synthetase_me_1,0.9 ATP_p_me_1 + GLN_p_me_1 + 0.18 UTP_p_me_1 + WATER_p_me_1 + 0.1 aATP_p_me_1 + 0.82 aUTP_p_me_1 --> 0.8 ADP_p_me_1 + 0.79 CTP_p_me_1 + GLT_p_me_1 + 3.51 PROTON_p_me_1 + Pi_p_me_1 + 0.2 aADP_p_me_1 + 0.21 aCTP_p_me_1,p_me_1,0.0,NA,NA,0.0,NA,NA
CTPSYN_RXN_p_me_2,CTPSYN-RXN:CTP synthetase_me_2,0.9 ATP_p_me_2 + GLN_p_me_2 + 0.18 UTP_p_me_2 + WATER_p_me_2 + 0.1 aATP_p_me_2 + 0.82 aUTP_p_me_2 --> 0.8 ADP_p_me_2 + 0.79 CTP_p_me_2 + GLT_p_me_2 + 3.51 PROTON_p_me_2 + Pi_p_me_2 + 0.2 aADP_p_me_2 + 0.21 aCTP_p_me_2,p_me_2,0.0,NA,NA,0.0,NA,NA
CTPSYN_RXN_p_me_3,CTPSYN-RXN:CTP synthetase_me_3,0.9 ATP_p_me_3 + GLN_p_me_3 + 0.18 UTP_p_me_3 + WATER_p_me_3 + 0.1 aATP_p_me_3 + 0.82 aUTP_p_me_3 --> 0.8 ADP_p_me_3 + 0.79 CTP_p_me_3 + GLT_p_me_3 + 3.51 PROTON_p_me_3 + Pi_p_me_3 + 0.2 aADP_p_me_3 + 0.21 aCTP_p_me_3,p_me_3,0.0,NA,NA,0.0,NA,NA
CTPSYN_RXN_p_me_4,CTPSYN-RXN:CTP synthetase_me_4,0.9 ATP_p_me_4 + GLN_p_me_4 + 0.18 UTP_p_me_4 + WATER_p_me_4 + 0.1 aATP_p_me_4 + 0.82 aUTP_p_me_4 --> 0.8 ADP_p_me_4 + 0.79 CTP_p_me_4 + GLT_p_me_4 + 3.51 PROTON_p_me_4 + Pi_p_me_4 + 0.2 aADP_p_me_4 + 0.21 aCTP_p_me_4,p_me_4,0.0,NA,NA,0.0,NA,NA
CTPSYN_RXN_p_gc_1,CTPSYN-RXN:CTP synthetase_gc_1,0.9 ATP_p_gc_1 + GLN_p_gc_1 + 0.18 UTP_p_gc_1 + WATER_p_gc_1 + 0.1 aATP_p_gc_1 + 0.82 aUTP_p_gc_1 --> 0.8 ADP_p_gc_1 + 0.79 CTP_p_gc_1 + GLT_p_gc_1 + 3.51 PROTON_p_gc_1 + Pi_p_gc_1 + 0.2 aADP_p_gc_1 + 0.21 aCTP_p_gc_1,p_gc_1,0.0,NA,NA,0.0,NA,NA
CTPSYN_RXN_p_gc_2,CTPSYN-RXN:CTP synthetase_gc_2,0.9 ATP_p_gc_2 + GLN_p_gc_2 + 0.18 UTP_p_gc_2 + WATER_p_gc_2 + 0.1 aATP_p_gc_2 + 0.82 aUTP_p_gc_2 --> 0.8 ADP_p_gc_2 + 0.79 CTP_p_gc_2 + GLT_p_gc_2 + 3.51 PROTON_p_gc_2 + Pi_p_gc_2 + 0.2 aADP_p_gc_2 + 0.21 aCTP_p_gc_2,p_gc_2,0.0,NA,NA,0.0,NA,NA
CTPSYN_RXN_p_gc_3,CTPSYN-RXN:CTP synthetase_gc_3,0.9 ATP_p_gc_3 + GLN_p_gc_3 + 0.18 UTP_p_gc_3 + WATER_p_gc_3 + 0.1 aATP_p_gc_3 + 0.82 aUTP_p_gc_3 --> 0.8 ADP_p_gc_3 + 0.79 CTP_p_gc_3 + GLT_p_gc_3 + 3.51 PROTON_p_gc_3 + Pi_p_gc_3 + 0.2 aADP_p_gc_3 + 0.21 aCTP_p_gc_3,p_gc_3,0.0,NA,NA,0.0,NA,NA
CTPSYN_RXN_p_gc_4,CTPSYN-RXN:CTP synthetase_gc_4,0.9 ATP_p_gc_4 + GLN_p_gc_4 + 0.18 UTP_p_gc_4 + WATER_p_gc_4 + 0.1 aATP_p_gc_4 + 0.82 aUTP_p_gc_4 --> 0.8 ADP_p_gc_4 + 0.79 CTP_p_gc_4 + GLT_p_gc_4 + 3.51 PROTON_p_gc_4 + Pi_p_gc_4 + 0.2 aADP_p_gc_4 + 0.21 aCTP_p_gc_4,p_gc_4,0.0,NA,NA,0.0,NA,NA
FRU_vc_me_1,FRU_vc_me_1,FRU_v_me_1 --> FRU_c_me_1,vc_me_1,0.0,NA,NA,0.0,NA,NA
FRU_vc_me_2,FRU_vc_me_2,FRU_v_me_2 --> FRU_c_me_2,vc_me_2,0.0,NA,NA,0.0,NA,NA
FRU_vc_me_3,FRU_vc_me_3,FRU_v_me_3 --> FRU_c_me_3,vc_me_3,0.0,NA,NA,0.0,NA,NA
FRU_vc_me_4,FRU_vc_me_4,FRU_v_me_4 --> FRU_c_me_4,vc_me_4,0.0,NA,NA,0.0,NA,NA
FRU_vc_gc_1,FRU_vc_gc_1,FRU_v_gc_1 --> FRU_c_gc_1,vc_gc_1,0.0,NA,NA,0.0,NA,NA
FRU_vc_gc_2,FRU_vc_gc_2,FRU_v_gc_2 --> FRU_c_gc_2,vc_gc_2,0.0,NA,NA,0.0,NA,NA
FRU_vc_gc_3,FRU_vc_gc_3,FRU_v_gc_3 --> FRU_c_gc_3,vc_gc_3,0.0,NA,NA,0.0,NA,NA
FRU_vc_gc_4,FRU_vc_gc_4,FRU_v_gc_4 --> FRU_c_gc_4,vc_gc_4,0.0003462458624318441,NA,NA,0.0,NA,NA
RXN_9655_p_me_1,RXN-9655:NIL_me_1,Beta_hydroxydecanoyl_ACPs_p_me_1 --> Trans_D2_decenoyl_ACPs_p_me_1 + WATER_p_me_1,p_me_1,0.0,NA,NA,0.0,NA,NA
RXN_9655_p_me_2,RXN-9655:NIL_me_2,Beta_hydroxydecanoyl_ACPs_p_me_2 --> Trans_D2_decenoyl_ACPs_p_me_2 + WATER_p_me_2,p_me_2,0.0,NA,NA,0.0,NA,NA
RXN_9655_p_me_3,RXN-9655:NIL_me_3,Beta_hydroxydecanoyl_ACPs_p_me_3 --> Trans_D2_decenoyl_ACPs_p_me_3 + WATER_p_me_3,p_me_3,0.0,NA,NA,0.0,NA,NA
RXN_9655_p_me_4,RXN-9655:NIL_me_4,Beta_hydroxydecanoyl_ACPs_p_me_4 --> Trans_D2_decenoyl_ACPs_p_me_4 + WATER_p_me_4,p_me_4,1.915232342747499e-18,NA,NA,0.0,NA,NA
RXN_9655_p_gc_1,RXN-9655:NIL_gc_1,Beta_hydroxydecanoyl_ACPs_p_gc_1 --> Trans_D2_decenoyl_ACPs_p_gc_1 + WATER_p_gc_1,p_gc_1,0.0,NA,NA,0.0,NA,NA
RXN_9655_p_gc_2,RXN-9655:NIL_gc_2,Beta_hydroxydecanoyl_ACPs_p_gc_2 --> Trans_D2_decenoyl_ACPs_p_gc_2 + WATER_p_gc_2,p_gc_2,0.0,NA,NA,0.0,NA,NA
RXN_9655_p_gc_3,RXN-9655:NIL_gc_3,Beta_hydroxydecanoyl_ACPs_p_gc_3 --> Trans_D2_decenoyl_ACPs_p_gc_3 + WATER_p_gc_3,p_gc_3,0.0,NA,NA,0.0,NA,NA
RXN_9655_p_gc_4,RXN-9655:NIL_gc_4,Beta_hydroxydecanoyl_ACPs_p_gc_4 --> Trans_D2_decenoyl_ACPs_p_gc_4 + WATER_p_gc_4,p_gc_4,0.0,NA,NA,-6.913825154981868e-18,NA,NA
4_PERIOD_2_PERIOD_1_PERIOD_58_RXN_p_me_1,4.2.1.58-RXN:Crotonoyl-[acyl-carrier protein] hydratase_me_1,Beta_3_hydroxybutyryl_ACPs_p_me_1 <=> Crotonyl_ACPs_p_me_1 + WATER_p_me_1,p_me_1,0.0,NA,NA,0.0,NA,NA
4_PERIOD_2_PERIOD_1_PERIOD_58_RXN_p_me_2,4.2.1.58-RXN:Crotonoyl-[acyl-carrier protein] hydratase_me_2,Beta_3_hydroxybutyryl_ACPs_p_me_2 <=> Crotonyl_ACPs_p_me_2 + WATER_p_me_2,p_me_2,0.0,NA,NA,0.0,NA,NA
4_PERIOD_2_PERIOD_1_PERIOD_58_RXN_p_me_3,4.2.1.58-RXN:Crotonoyl-[acyl-carrier protein] hydratase_me_3,Beta_3_hydroxybutyryl_ACPs_p_me_3 <=> Crotonyl_ACPs_p_me_3 + WATER_p_me_3,p_me_3,0.0,NA,NA,0.0,NA,NA
4_PERIOD_2_PERIOD_1_PERIOD_58_RXN_p_me_4,4.2.1.58-RXN:Crotonoyl-[acyl-carrier protein] hydratase_me_4,Beta_3_hydroxybutyryl_ACPs_p_me_4 <=> Crotonyl_ACPs_p_me_4 + WATER_p_me_4,p_me_4,0.0,NA,NA,0.0,NA,NA
4_PERIOD_2_PERIOD_1_PERIOD_58_RXN_p_gc_1,4.2.1.58-RXN:Crotonoyl-[acyl-carrier protein] hydratase_gc_1,Beta_3_hydroxybutyryl_ACPs_p_gc_1 <=> Crotonyl_ACPs_p_gc_1 + WATER_p_gc_1,p_gc_1,0.0,NA,NA,0.0,NA,NA
4_PERIOD_2_PERIOD_1_PERIOD_58_RXN_p_gc_2,4.2.1.58-RXN:Crotonoyl-[acyl-carrier protein] hydratase_gc_2,Beta_3_hydroxybutyryl_ACPs_p_gc_2 <=> Crotonyl_ACPs_p_gc_2 + WATER_p_gc_2,p_gc_2,0.0,NA,NA,0.0,NA,NA
4_PERIOD_2_PERIOD_1_PERIOD_58_RXN_p_gc_3,4.2.1.58-RXN:Crotonoyl-[acyl-carrier protein] hydratase_gc_3,Beta_3_hydroxybutyryl_ACPs_p_gc_3 <=> Crotonyl_ACPs_p_gc_3 + WATER_p_gc_3,p_gc_3,0.0,NA,NA,0.0,NA,NA
4_PERIOD_2_PERIOD_1_PERIOD_58_RXN_p_gc_4,4.2.1.58-RXN:Crotonoyl-[acyl-carrier protein] hydratase_gc_4,Beta_3_hydroxybutyryl_ACPs_p_gc_4 <=> Crotonyl_ACPs_p_gc_4 + WATER_p_gc_4,p_gc_4,0.0,NA,NA,-6.9138251549818655e-18,NA,NA
1_PERIOD_18_PERIOD_1_PERIOD_2_RXN_p_me_1,1.18.1.2-RXN:Ferredoxin--NADP(+) reductase_me_1,NADP_p_me_1 + PROTON_p_me_1 + 2.0 Reduced_ferredoxins_p_me_1 <=> NADPH_p_me_1 + 2.0 Oxidized_ferredoxins_p_me_1,p_me_1,0.0,NA,NA,0.0,NA,NA
1_PERIOD_18_PERIOD_1_PERIOD_2_RXN_p_me_2,1.18.1.2-RXN:Ferredoxin--NADP(+) reductase_me_2,NADP_p_me_2 + PROTON_p_me_2 + 2.0 Reduced_ferredoxins_p_me_2 <=> NADPH_p_me_2 + 2.0 Oxidized_ferredoxins_p_me_2,p_me_2,238.61958907303668,NA,NA,238.62055624121066,NA,NA
1_PERIOD_18_PERIOD_1_PERIOD_2_RXN_p_me_3,1.18.1.2-RXN:Ferredoxin--NADP(+) reductase_me_3,NADP_p_me_3 + PROTON_p_me_3 + 2.0 Reduced_ferredoxins_p_me_3 <=> NADPH_p_me_3 + 2.0 Oxidized_ferredoxins_p_me_3,p_me_3,247.34515832340497,NA,NA,247.3453839460476,NA,NA
1_PERIOD_18_PERIOD_1_PERIOD_2_RXN_p_me_4,1.18.1.2-RXN:Ferredoxin--NADP(+) reductase_me_4,NADP_p_me_4 + PROTON_p_me_4 + 2.0 Reduced_ferredoxins_p_me_4 <=> NADPH_p_me_4 + 2.0 Oxidized_ferredoxins_p_me_4,p_me_4,0.0,NA,NA,0.0,NA,NA
1_PERIOD_18_PERIOD_1_PERIOD_2_RXN_p_gc_1,1.18.1.2-RXN:Ferredoxin--NADP(+) reductase_gc_1,NADP_p_gc_1 + PROTON_p_gc_1 + 2.0 Reduced_ferredoxins_p_gc_1 <=> NADPH_p_gc_1 + 2.0 Oxidized_ferredoxins_p_gc_1,p_gc_1,0.0,NA,NA,0.0,NA,NA
1_PERIOD_18_PERIOD_1_PERIOD_2_RXN_p_gc_2,1.18.1.2-RXN:Ferredoxin--NADP(+) reductase_gc_2,NADP_p_gc_2 + PROTON_p_gc_2 + 2.0 Reduced_ferredoxins_p_gc_2 <=> NADPH_p_gc_2 + 2.0 Oxidized_ferredoxins_p_gc_2,p_gc_2,0.11550000000000007,NA,NA,0.1155,NA,NA
1_PERIOD_18_PERIOD_1_PERIOD_2_RXN_p_gc_3,1.18.1.2-RXN:Ferredoxin--NADP(+) reductase_gc_3,NADP_p_gc_3 + PROTON_p_gc_3 + 2.0 Reduced_ferredoxins_p_gc_3 <=> NADPH_p_gc_3 + 2.0 Oxidized_ferredoxins_p_gc_3,p_gc_3,0.11550000000000003,NA,NA,0.11549999999999996,NA,NA
1_PERIOD_18_PERIOD_1_PERIOD_2_RXN_p_gc_4,1.18.1.2-RXN:Ferredoxin--NADP(+) reductase_gc_4,NADP_p_gc_4 + PROTON_p_gc_4 + 2.0 Reduced_ferredoxins_p_gc_4 <=> NADPH_p_gc_4 + 2.0 Oxidized_ferredoxins_p_gc_4,p_gc_4,0.0,NA,NA,0.0,NA,NA
PRO_mc_me_1,PRO_mc_me_1,PRO_m_me_1 <=> PRO_c_me_1,mc_me_1,-2.6478253229876716e-17,NA,NA,0.0,NA,NA
PRO_mc_me_2,PRO_mc_me_2,PRO_m_me_2 <=> PRO_c_me_2,mc_me_2,2.4368824387774633e-14,NA,NA,-2.536435810665081e-18,NA,NA
PRO_mc_me_3,PRO_mc_me_3,PRO_m_me_3 <=> PRO_c_me_3,mc_me_3,0.0,NA,NA,2.4603379942096352e-18,NA,NA
PRO_mc_me_4,PRO_mc_me_4,PRO_m_me_4 <=> PRO_c_me_4,mc_me_4,3.712571848137082e-18,NA,NA,0.0,NA,NA
PRO_mc_gc_1,PRO_mc_gc_1,PRO_m_gc_1 <=> PRO_c_gc_1,mc_gc_1,4.592475249599559e-18,NA,NA,0.0,NA,NA
PRO_mc_gc_2,PRO_mc_gc_2,PRO_m_gc_2 <=> PRO_c_gc_2,mc_gc_2,0.0,NA,NA,0.0,NA,NA
PRO_mc_gc_3,PRO_mc_gc_3,PRO_m_gc_3 <=> PRO_c_gc_3,mc_gc_3,2.6692078092500897e-19,NA,NA,-2.3569325516520848e-17,NA,NA
PRO_mc_gc_4,PRO_mc_gc_4,PRO_m_gc_4 <=> PRO_c_gc_4,mc_gc_4,0.0,NA,NA,1.901271304713483e-17,NA,NA
CYSTEINE_AMINOTRANSFERASE_RXN_m_me_1,CYSTEINE-AMINOTRANSFERASE-RXN_me_1,2_KETOGLUTARATE_m_me_1 + 0.92 CYS_m_me_1 + 0.08 PROTON_m_me_1 + 0.08 bCYS_m_me_1 <=> 3_MERCAPTO_PYRUVATE_m_me_1 + GLT_m_me_1,m_me_1,0.0,NA,NA,0.0,NA,NA
CYSTEINE_AMINOTRANSFERASE_RXN_m_me_2,CYSTEINE-AMINOTRANSFERASE-RXN_me_2,2_KETOGLUTARATE_m_me_2 + 0.92 CYS_m_me_2 + 0.08 PROTON_m_me_2 + 0.08 bCYS_m_me_2 <=> 3_MERCAPTO_PYRUVATE_m_me_2 + GLT_m_me_2,m_me_2,0.0,NA,NA,0.0,NA,NA
CYSTEINE_AMINOTRANSFERASE_RXN_m_me_3,CYSTEINE-AMINOTRANSFERASE-RXN_me_3,2_KETOGLUTARATE_m_me_3 + 0.92 CYS_m_me_3 + 0.08 PROTON_m_me_3 + 0.08 bCYS_m_me_3 <=> 3_MERCAPTO_PYRUVATE_m_me_3 + GLT_m_me_3,m_me_3,0.0,NA,NA,0.0,NA,NA
CYSTEINE_AMINOTRANSFERASE_RXN_m_me_4,CYSTEINE-AMINOTRANSFERASE-RXN_me_4,2_KETOGLUTARATE_m_me_4 + 0.92 CYS_m_me_4 + 0.08 PROTON_m_me_4 + 0.08 bCYS_m_me_4 <=> 3_MERCAPTO_PYRUVATE_m_me_4 + GLT_m_me_4,m_me_4,0.0,NA,NA,0.0,NA,NA
CYSTEINE_AMINOTRANSFERASE_RXN_m_gc_1,CYSTEINE-AMINOTRANSFERASE-RXN_gc_1,2_KETOGLUTARATE_m_gc_1 + 0.92 CYS_m_gc_1 + 0.08 PROTON_m_gc_1 + 0.08 bCYS_m_gc_1 <=> 3_MERCAPTO_PYRUVATE_m_gc_1 + GLT_m_gc_1,m_gc_1,0.0,NA,NA,0.0,NA,NA
CYSTEINE_AMINOTRANSFERASE_RXN_m_gc_2,CYSTEINE-AMINOTRANSFERASE-RXN_gc_2,2_KETOGLUTARATE_m_gc_2 + 0.92 CYS_m_gc_2 + 0.08 PROTON_m_gc_2 + 0.08 bCYS_m_gc_2 <=> 3_MERCAPTO_PYRUVATE_m_gc_2 + GLT_m_gc_2,m_gc_2,0.0,NA,NA,0.0,NA,NA
CYSTEINE_AMINOTRANSFERASE_RXN_m_gc_3,CYSTEINE-AMINOTRANSFERASE-RXN_gc_3,2_KETOGLUTARATE_m_gc_3 + 0.92 CYS_m_gc_3 + 0.08 PROTON_m_gc_3 + 0.08 bCYS_m_gc_3 <=> 3_MERCAPTO_PYRUVATE_m_gc_3 + GLT_m_gc_3,m_gc_3,0.0,NA,NA,0.0,NA,NA
CYSTEINE_AMINOTRANSFERASE_RXN_m_gc_4,CYSTEINE-AMINOTRANSFERASE-RXN_gc_4,2_KETOGLUTARATE_m_gc_4 + 0.92 CYS_m_gc_4 + 0.08 PROTON_m_gc_4 + 0.08 bCYS_m_gc_4 <=> 3_MERCAPTO_PYRUVATE_m_gc_4 + GLT_m_gc_4,m_gc_4,0.0,NA,NA,1.901271304713488e-17,NA,NA
GLUCOKIN_RXN_c_me_1,GLUCOKIN-RXN:Glucokinase_me_1,0.65 ATP_c_me_1 + GLC_c_me_1 + 0.35 aATP_c_me_1 --> 0.5 ADP_c_me_1 + GLC_6_P_c_me_1 + 0.85 PROTON_c_me_1 + 0.5 aADP_c_me_1,c_me_1,0.0,NA,NA,0.0,NA,NA
GLUCOKIN_RXN_c_me_2,GLUCOKIN-RXN:Glucokinase_me_2,0.65 ATP_c_me_2 + GLC_c_me_2 + 0.35 aATP_c_me_2 --> 0.5 ADP_c_me_2 + GLC_6_P_c_me_2 + 0.85 PROTON_c_me_2 + 0.5 aADP_c_me_2,c_me_2,0.0,NA,NA,0.0,NA,NA
GLUCOKIN_RXN_c_me_3,GLUCOKIN-RXN:Glucokinase_me_3,0.65 ATP_c_me_3 + GLC_c_me_3 + 0.35 aATP_c_me_3 --> 0.5 ADP_c_me_3 + GLC_6_P_c_me_3 + 0.85 PROTON_c_me_3 + 0.5 aADP_c_me_3,c_me_3,0.0,NA,NA,0.0,NA,NA
GLUCOKIN_RXN_c_me_4,GLUCOKIN-RXN:Glucokinase_me_4,0.65 ATP_c_me_4 + GLC_c_me_4 + 0.35 aATP_c_me_4 --> 0.5 ADP_c_me_4 + GLC_6_P_c_me_4 + 0.85 PROTON_c_me_4 + 0.5 aADP_c_me_4,c_me_4,0.0,NA,NA,0.0,NA,NA
GLUCOKIN_RXN_c_gc_1,GLUCOKIN-RXN:Glucokinase_gc_1,0.65 ATP_c_gc_1 + GLC_c_gc_1 + 0.35 aATP_c_gc_1 --> 0.5 ADP_c_gc_1 + GLC_6_P_c_gc_1 + 0.85 PROTON_c_gc_1 + 0.5 aADP_c_gc_1,c_gc_1,0.0,NA,NA,0.0,NA,NA
GLUCOKIN_RXN_c_gc_2,GLUCOKIN-RXN:Glucokinase_gc_2,0.65 ATP_c_gc_2 + GLC_c_gc_2 + 0.35 aATP_c_gc_2 --> 0.5 ADP_c_gc_2 + GLC_6_P_c_gc_2 + 0.85 PROTON_c_gc_2 + 0.5 aADP_c_gc_2,c_gc_2,0.0,NA,NA,0.0,NA,NA
GLUCOKIN_RXN_c_gc_3,GLUCOKIN-RXN:Glucokinase_gc_3,0.65 ATP_c_gc_3 + GLC_c_gc_3 + 0.35 aATP_c_gc_3 --> 0.5 ADP_c_gc_3 + GLC_6_P_c_gc_3 + 0.85 PROTON_c_gc_3 + 0.5 aADP_c_gc_3,c_gc_3,0.0,NA,NA,0.0,NA,NA
GLUCOKIN_RXN_c_gc_4,GLUCOKIN-RXN:Glucokinase_gc_4,0.65 ATP_c_gc_4 + GLC_c_gc_4 + 0.35 aATP_c_gc_4 --> 0.5 ADP_c_gc_4 + GLC_6_P_c_gc_4 + 0.85 PROTON_c_gc_4 + 0.5 aADP_c_gc_4,c_gc_4,0.0,NA,NA,0.0,NA,NA
GLT_PROTON_rev_vc_me_1,GLT_PROTON_rev_vc_me_1,GLT_v_me_1 + PROTON_v_me_1 --> GLT_c_me_1 + PROTON_c_me_1,vc_me_1,0.0,NA,NA,0.0,NA,NA
GLT_PROTON_rev_vc_me_2,GLT_PROTON_rev_vc_me_2,GLT_v_me_2 + PROTON_v_me_2 --> GLT_c_me_2 + PROTON_c_me_2,vc_me_2,0.0,NA,NA,0.0,NA,NA
GLT_PROTON_rev_vc_me_3,GLT_PROTON_rev_vc_me_3,GLT_v_me_3 + PROTON_v_me_3 --> GLT_c_me_3 + PROTON_c_me_3,vc_me_3,0.0,NA,NA,0.0,NA,NA
GLT_PROTON_rev_vc_me_4,GLT_PROTON_rev_vc_me_4,GLT_v_me_4 + PROTON_v_me_4 --> GLT_c_me_4 + PROTON_c_me_4,vc_me_4,0.0,NA,NA,0.0,NA,NA
GLT_PROTON_rev_vc_gc_1,GLT_PROTON_rev_vc_gc_1,GLT_v_gc_1 + PROTON_v_gc_1 --> GLT_c_gc_1 + PROTON_c_gc_1,vc_gc_1,0.0,NA,NA,0.0,NA,NA
GLT_PROTON_rev_vc_gc_2,GLT_PROTON_rev_vc_gc_2,GLT_v_gc_2 + PROTON_v_gc_2 --> GLT_c_gc_2 + PROTON_c_gc_2,vc_gc_2,0.0,NA,NA,0.0,NA,NA
GLT_PROTON_rev_vc_gc_3,GLT_PROTON_rev_vc_gc_3,GLT_v_gc_3 + PROTON_v_gc_3 --> GLT_c_gc_3 + PROTON_c_gc_3,vc_gc_3,0.0,NA,NA,0.0,NA,NA
GLT_PROTON_rev_vc_gc_4,GLT_PROTON_rev_vc_gc_4,GLT_v_gc_4 + PROTON_v_gc_4 --> GLT_c_gc_4 + PROTON_c_gc_4,vc_gc_4,0.0,NA,NA,0.0,NA,NA
PRPPSYN_RXN_p_me_1,PRPPSYN-RXN:NIL_me_1,0.9 ATP_p_me_1 + RIBOSE_5P_p_me_1 + 0.1 aATP_p_me_1 --> AMP_p_me_1 + 0.9 PROTON_p_me_1 + 0.8 PRPP_p_me_1 + 0.2 aPRPP_p_me_1,p_me_1,0.0011576044973009502,NA,NA,0.0011575061178806514,NA,NA
